timestamp,resolution,playback_mode,buffer,rsrp,thput
2019-09-21 11:09:03.777,5,1,60.819832,-113,1490241
2019-09-21 11:09:04.788,5,1,59.811282,-113,1435826
2019-09-21 11:09:05.796,5,1,58.801773,-113,1956888
2019-09-21 11:09:06.800,5,1,57.795847,-113,1886779
2019-09-21 11:09:07.808,5,1,56.788855,-113,1802936
2019-09-21 11:09:08.817,5,1,56.996528,-113,1802975
2019-09-21 11:09:09.827,5,1,55.986307,-113,1575216
2019-09-21 11:09:10.836,5,1,54.978295,-113,1801379
2019-09-21 11:09:11.845,5,1,83.968678,-113,1925051
2019-09-21 11:09:12.857,5,1,82.958725,-113,1907503
2019-09-21 11:09:13.863,5,1,81.949624,-113,2147003
2019-09-21 11:09:14.876,5,1,80.938994,-113,1875508
2019-09-21 11:09:15.885,5,1,79.929142,-113,2150773
2019-09-21 11:09:16.894,5,1,95.082889,-113,1802546
2019-09-21 11:09:17.904,5,1,94.074205,-113,1846841
2019-09-21 11:09:18.914,5,1,93.062178,-113,1485255
2019-09-21 11:09:19.926,5,1,92.053101,-113,1747127
2019-09-21 11:09:20.931,5,1,91.045222,-113,2114777
2019-09-21 11:09:21.940,5,1,90.038543,-113,1443494
2019-09-21 11:09:22.947,5,1,89.029447,-113,1659151
2019-09-21 11:09:23.959,5,1,88.019657,-113,1780884
2019-09-21 11:09:24.967,5,1,87.009677,-113,1424363
2019-09-21 11:09:25.977,5,1,85.999583,-113,1805080
2019-09-21 11:09:26.983,5,1,84.993709,-113,2077110
2019-09-21 11:09:27.993,5,1,83.984957,-113,2115046
2019-09-21 11:09:29.000,5,1,82.977436,-113,1779324
2019-09-21 11:09:30.010,5,1,81.968949,-113,1884607
2019-09-21 11:09:31.020,5,1,80.959031,-113,1997491
2019-09-21 11:09:32.030,5,1,79.948734,-113,2069196
2019-09-21 11:09:33.038,5,1,92.777806,-113,1987413
2019-09-21 11:09:34.047,5,1,91.766933,-113,2101804
2019-09-21 11:09:35.059,5,1,90.758383,-113,1988322
2019-09-21 11:09:36.068,5,1,102.603835,-113,1808243
2019-09-21 11:09:37.078,5,1,101.594325,-113,1909048
2019-09-21 11:09:38.090,5,1,100.584935,-113,1454742
2019-09-21 11:09:39.099,5,1,99.572039,-113,1418968
2019-09-21 11:09:40.111,5,1,98.561202,-113,1704252
2019-09-21 11:09:41.117,5,1,97.554426,-113,1721273
2019-09-21 11:09:42.127,5,1,96.544642,-113,1683270
2019-09-21 11:09:43.136,5,1,95.536435,-113,1910737
2019-09-21 11:09:44.145,5,1,94.526146,-113,1550692
2019-09-21 11:09:45.156,5,1,93.517834,-113,2021404
2019-09-21 11:09:46.161,5,1,92.509376,-113,2125719
2019-09-21 11:09:47.167,5,1,108.645759,-113,2021249
2019-09-21 11:09:48.175,5,1,107.638659,-113,2001573
2019-09-21 11:09:49.183,5,1,106.630391,-113,1556682
2019-09-21 11:09:50.193,5,1,122.511644,-113,2123700
2019-09-21 11:09:51.200,5,1,121.50374,-113,1409562
2019-09-21 11:09:52.212,5,1,120.492339,-113,2105552
2019-09-21 11:09:53.218,5,1,122.595179,-113,1540920
2019-09-21 11:09:54.228,5,1,121.585361,-113,1810387
2019-09-21 11:09:55.234,5,1,120.579324,-113,1628307
2019-09-21 11:09:56.244,5,1,119.569603,-113,2037264
2019-09-21 11:09:57.256,5,1,120.790406,-113,1614885
2019-09-21 11:09:58.265,5,1,119.777983,-113,2013981
2019-09-21 11:09:59.275,5,1,118.769756,-113,1727785
2019-09-21 11:10:00.283,5,1,117.761082,-113,1892645
2019-09-21 11:10:01.294,5,1,116.751257,-113,2106122
2019-09-21 11:10:02.304,5,1,115.741209,-113,1987032
2019-09-21 11:10:03.312,5,1,114.730576,-113,1881123
2019-09-21 11:01:46.000,6,1,7.365067,-97,276452
2019-09-21 11:01:47.010,6,1,28.276413,-97,237534
2019-09-21 11:01:48.020,6,1,27.265623,-97,198616
2019-09-21 11:01:49.032,6,1,26.251247,-97,134200
2019-09-21 11:01:50.042,6,1,25.237683,-97,163724
2019-09-21 11:01:51.059,6,1,24.219987,-97,209352
2019-09-21 11:01:52.070,6,1,23.210647,-97,233508
2019-09-21 11:01:53.080,6,1,22.198557,-97,324764
2019-09-21 11:01:54.094,6,1,21.185084,-97,416020
2019-09-21 11:01:55.104,6,1,20.174146,-97,249612
2019-09-21 11:01:56.112,6,1,19.165169,-97,346236
2019-09-21 11:01:57.126,6,1,28.85985,-97,367708
2019-09-21 11:01:58.139,6,1,27.845598,-97,254980
2019-09-21 11:01:59.153,6,1,26.834274,-97,394548
2019-09-21 11:02:00.163,6,1,35.116625,-97,241560
2019-09-21 11:02:01.176,6,1,34.103023,-97,324764
2019-09-21 11:02:02.187,6,1,33.092786,-97,254980
2019-09-21 11:02:03.197,6,1,32.081578,-97,254980
2019-09-21 11:02:04.210,6,1,47.800842,-97,244244
2019-09-21 11:02:05.222,6,1,46.791054,-97,175488
2019-09-21 11:02:06.233,6,1,45.779176,-97,131516
2019-09-21 11:02:07.242,6,1,44.766978,-97,377102
2019-09-21 11:02:08.257,6,1,43.753012,-97,332816
2019-09-21 11:02:09.267,6,1,42.744843,-97,263032
2019-09-21 11:02:10.278,6,1,41.73224,-97,284504
2019-09-21 11:02:11.290,6,1,40.720633,-97,303292
2019-09-21 11:02:12.307,6,1,39.70537,-97,284504
2019-09-21 11:02:13.315,6,1,51.964093,-97,292556
2019-09-21 11:02:14.328,6,1,50.94998,-97,238876
2019-09-21 11:02:15.338,6,1,49.941644,-97,252296
2019-09-21 11:02:16.350,6,1,48.930854,-118.5,249612
2019-09-21 11:02:17.359,6,1,47.918267,-140,128832
2019-09-21 11:02:18.371,6,1,48.70036,1073741753.5,233508
2019-09-21 11:02:19.378,6,1,47.689321,1073741770.5,236192
2019-09-21 11:02:20.389,6,1,56.897141,-106,367708
2019-09-21 11:02:21.403,6,1,55.887707,-106,126148
2019-09-21 11:02:22.412,6,1,54.873213,-106,383812
2019-09-21 11:02:23.425,6,1,53.861695,-106,263032
2019-09-21 11:02:24.439,6,1,52.852665,-106,246928
2019-09-21 11:02:25.446,6,1,62.599815,-106,198302
2019-09-21 11:02:26.455,6,1,61.591697,-106,77836
2019-09-21 11:02:27.461,6,1,60.585022,-106,269742
2019-09-21 11:02:28.473,6,1,59.57415,-106,471042
2019-09-21 11:02:29.480,6,1,58.566155,-106,458964
2019-09-21 11:02:30.494,6,1,62.889963,-106,351604
2019-09-21 11:02:31.505,6,1,63.777601,-106,397232
2019-09-21 11:02:32.512,6,1,62.766127,-106,429440
2019-09-21 11:02:33.521,6,1,65.203228,-106,359656
2019-09-21 11:02:34.529,6,1,64.194169,-106,281820
2019-09-21 11:02:35.540,6,1,63.183665,-106,343552
2019-09-21 11:02:36.554,6,1,67.512284,-106,238876
2019-09-21 11:02:37.566,6,1,66.497763,-106,254980
2019-09-21 11:02:38.577,6,1,65.48555,-106,233508
2019-09-21 11:02:39.588,6,1,64.474429,-106,359656
2019-09-21 11:02:40.602,6,1,63.46719,-106,499224
2019-09-21 11:02:41.610,6,1,62.451137,-106,248270
2019-09-21 11:02:42.623,6,1,66.903915,-106,229168
2019-09-21 11:02:43.628,6,1,65.89582,-106,488488
2019-09-21 11:02:44.637,6,1,64.889719,-106,303292
2019-09-21 11:02:45.644,6,1,63.880733,-106,263032
2019-09-21 11:02:46.655,6,1,62.871627,-106,316712
2019-09-21 11:02:47.662,6,1,61.862153,-106,155672
2019-09-21 11:02:48.675,6,1,65.854701,-106,118096
2019-09-21 11:02:49.683,6,1,64.848025,-106,194590
2019-09-21 11:02:50.692,6,1,63.837126,-106,242902
2019-09-21 11:02:51.702,6,1,62.83046,-106,238876
2019-09-21 11:02:52.711,6,1,61.819289,-106,236192
2019-09-21 11:02:53.725,6,1,66.268396,-106,362340
2019-09-21 11:02:54.735,6,1,65.260966,-106,241560
2019-09-21 11:02:55.743,6,1,64.250499,-106,233508
2019-09-21 11:02:56.755,6,1,63.240413,-106,244244
2019-09-21 11:02:57.766,6,1,67.652365,-106,365024
2019-09-21 11:02:58.776,6,1,66.640762,-106,491172
2019-09-21 11:02:59.786,6,1,65.6325,-106,367708
2019-09-21 11:03:00.795,6,1,64.620101,-106,144622
2019-09-21 11:03:01.808,6,1,63.607182,-106,73810
2019-09-21 11:03:02.819,6,1,62.598975,-106,350262
2019-09-21 11:03:03.827,6,1,66.92744,-106,238876
2019-09-21 11:03:04.838,6,1,65.921564,-106,276452
2019-09-21 11:03:05.846,6,1,64.909107,-106,362340
2019-09-21 11:03:06.860,6,1,63.894745,-106,297924
2019-09-21 11:03:07.871,6,1,62.887013,-106,330132
2019-09-21 11:03:08.876,6,1,67.217042,-106,381128
2019-09-21 11:03:09.887,6,1,66.209006,-106,518012
2019-09-21 11:03:10.896,6,1,65.19917,-106,429440
2019-09-21 11:03:11.908,6,1,64.185322,-106,365024
2019-09-21 11:03:12.914,6,1,63.179391,-106,238876
2019-09-21 11:03:13.923,6,1,62.170485,-106,464332
2019-09-21 11:03:14.933,6,1,66.501344,-106,238876
2019-09-21 11:03:15.944,6,1,65.488389,-106,359656
2019-09-21 11:03:16.955,6,1,64.476304,-106,317827
2019-09-21 11:03:17.961,6,1,63.469827,-106,259154
2019-09-21 11:03:18.971,6,1,62.462793,-106,342210
2019-09-21 11:03:19.976,6,1,66.167993,-106,343552
2019-09-21 11:03:20.983,6,1,65.162687,-106,351604
2019-09-21 11:03:21.992,6,1,64.152318,-106,370392
2019-09-21 11:03:23.002,6,1,63.145192,-106,241560
2019-09-21 11:03:24.010,6,1,62.135044,-106,284504
2019-09-21 11:03:25.022,6,1,66.422512,-106,375760
2019-09-21 11:03:26.030,6,1,65.410614,-106,456280
2019-09-21 11:03:27.040,6,1,64.400135,-106.5,483120
2019-09-21 11:03:28.051,6,1,63.393348,-107,394548
2019-09-21 11:03:29.059,6,1,62.381914,-107,458964
2019-09-21 11:03:30.067,6,1,66.714983,-107,236192
2019-09-21 11:03:31.075,6,1,65.7048,-107,375760
2019-09-21 11:03:32.089,6,1,64.697033,-107,246928
2019-09-21 11:03:33.095,6,1,63.684193,-107,137912
2019-09-21 11:03:34.104,6,1,62.677728,-107,288530
2019-09-21 11:03:35.112,6,1,66.882313,-107,281820
2019-09-21 11:03:36.125,6,1,65.871324,-107,297924
2019-09-21 11:03:37.139,6,1,64.8607,-107,335500
2019-09-21 11:03:38.146,6,1,63.848895,-107,265716
2019-09-21 11:03:39.155,6,1,62.840139,-107,319396
2019-09-21 11:03:40.162,6,1,61.832151,-107,335500
2019-09-21 11:03:41.172,6,1,66.284865,-107,488488
2019-09-21 11:03:42.181,6,1,65.277179,-107,480436
2019-09-21 11:03:43.190,6,1,64.267219,-107,246928
2019-09-21 11:03:44.198,6,1,63.260198,-107,499224
2019-09-21 11:03:50.146,6,1,10.666397,-107,375760
2019-09-21 11:03:51.160,6,1,17.316157,-107,480436
2019-09-21 11:03:52.169,6,1,22.158989,-107,404970
2019-09-21 11:03:53.179,6,1,21.147523,-107,136884
2019-09-21 11:03:54.189,6,1,20.136642,-107,429440
2019-09-21 11:03:55.195,6,1,24.440026,-107,390522
2019-09-21 11:03:56.204,6,1,23.431618,-107,386496
2019-09-21 11:03:57.210,6,1,22.425574,-107,324764
2019-09-21 11:03:58.223,6,1,21.414184,-107,299266
2019-09-21 11:03:59.234,6,1,20.405366,-107,326106
2019-09-21 11:04:00.242,6,1,19.39334,-107,348920
2019-09-21 11:04:01.248,6,1,29.094268,-106.5,375760
2019-09-21 11:04:02.256,6,1,28.085831,-106,225456
2019-09-21 11:04:03.265,6,1,27.078829,-106,128832
2019-09-21 11:04:04.272,6,1,35.363477,-106,499224
2019-09-21 11:04:05.284,6,1,34.355436,-106,460306
2019-09-21 11:04:06.292,6,1,33.343735,-106,280478
2019-09-21 11:04:07.298,6,1,33.721212,-106,462990
2019-09-21 11:04:08.308,6,1,32.711601,-106,293898
2019-09-21 11:04:09.321,6,1,47.053082,-106,156700
2019-09-21 11:04:10.328,6,1,46.039489,-106,97966
2019-09-21 11:04:11.337,6,1,45.033559,-106,198616
2019-09-21 11:04:12.342,6,1,44.024797,-106,246928
2019-09-21 11:04:13.351,6,1,43.019431,-106,310002
2019-09-21 11:04:14.358,6,1,42.010795,-106,299266
2019-09-21 11:04:15.369,6,1,41.002031,-106,287188
2019-09-21 11:04:16.377,6,1,53.259003,-106,315370
2019-09-21 11:04:17.389,6,1,52.249736,-106,387838
2019-09-21 11:04:18.396,6,1,51.239871,-106,402600
2019-09-21 11:04:19.408,6,1,50.228896,-106,424072
2019-09-21 11:04:20.426,6,1,49.216127,-106,359656
2019-09-21 11:04:21.435,6,1,48.203551,-106,418704
2019-09-21 11:04:22.443,6,1,48.982042,-106,456280
2019-09-21 11:04:23.459,6,1,47.966549,-106,507276
2019-09-21 11:04:24.470,6,1,57.175177,-106,378444
2019-09-21 11:04:25.477,6,1,56.165614,-106,227826
2019-09-21 11:04:26.487,6,1,55.157874,-106,398574
2019-09-21 11:04:27.494,6,1,54.148633,-106,308660
2019-09-21 11:04:28.511,6,1,53.139972,-106,311344
2019-09-21 11:04:29.522,6,1,62.884113,-106,356972
2019-09-21 11:04:30.527,6,1,61.87639,-106,496540
2019-09-21 11:04:31.537,6,1,60.868844,-106.5,442860
2019-09-21 11:04:32.545,6,1,59.859784,-107,445544
2019-09-21 11:04:33.561,6,1,58.843315,-107,424072
2019-09-21 11:04:34.570,6,1,57.836322,-107,365024
2019-09-21 11:04:35.577,6,1,64.059265,-107,254980
2019-09-21 11:04:36.587,6,1,63.051702,-107,346236
2019-09-21 11:04:37.594,6,1,62.042294,-107,354288
2019-09-21 11:04:38.603,6,1,64.479718,-107,356972
2019-09-21 11:04:39.610,6,1,63.470258,-107,241560
2019-09-21 11:04:40.619,6,1,62.464416,-107,390835
2019-09-21 11:04:41.625,6,1,66.794772,-107,499980
2019-09-21 11:04:42.634,6,1,65.788648,-107,339773
2019-09-21 11:04:43.639,6,1,64.779827,-107,321742
2019-09-21 11:04:44.651,6,1,63.772477,-107,475054
2019-09-21 11:04:45.660,6,1,62.758594,-107,513189
2019-09-21 11:04:46.674,6,1,67.211397,-107,376298
2019-09-21 11:04:47.689,6,1,66.199118,-107,481933
2019-09-21 11:04:48.696,6,1,65.186206,-107,465118
2019-09-21 11:04:49.704,6,1,64.178355,-107,399936
2019-09-21 11:04:50.711,6,1,63.171461,-107,377840
2019-09-21 11:04:51.723,6,1,67.166268,-107,370544
2019-09-21 11:04:52.736,6,1,66.156519,-107,446584
2019-09-21 11:04:53.743,6,1,65.144881,-107,509621
2019-09-21 11:04:54.750,6,1,64.139921,-107,407071
2019-09-21 11:04:55.758,6,1,63.130254,-107,370435
2019-09-21 11:04:56.766,6,1,62.123279,-107,329263
2019-09-21 11:04:57.776,6,1,66.576074,-107,479455
2019-09-21 11:04:58.788,6,1,65.570093,-107,495036
2019-09-21 11:04:59.794,6,1,64.557882,-107,336619
2019-09-21 11:05:00.802,6,1,63.552464,-107,363203
2019-09-21 11:05:01.808,6,1,62.543713,-106.5,315906
2019-09-21 11:05:02.817,6,1,66.959,-106,484570
2019-09-21 11:05:03.826,6,1,65.94804,-106,392648
2019-09-21 11:05:04.836,6,1,64.938966,-106,352119
2019-09-21 11:05:05.843,6,1,63.929922,-106,498021
2019-09-21 11:05:06.854,6,1,62.924255,-106,455294
2019-09-21 11:05:07.863,6,1,61.909903,-106,392051
2019-09-21 11:05:08.874,6,1,66.238957,-106,373575
2019-09-21 11:05:09.886,6,1,65.228879,-106,419337
2019-09-21 11:05:10.892,6,1,64.220158,-106,406097
2019-09-21 11:05:11.897,6,1,63.215023,-106,349420
2019-09-21 11:05:12.909,6,1,62.204498,-106,451453
2019-09-21 11:05:13.920,6,1,66.533992,-106,400260
2019-09-21 11:05:14.928,6,1,65.523987,-106,352582
2019-09-21 11:05:15.939,6,1,64.51347,-106,352955
2019-09-21 11:05:16.949,6,1,63.504019,-106,336294
2019-09-21 11:05:17.962,6,1,62.490645,-106,457565
2019-09-21 11:05:18.974,6,1,66.815477,-106,375897
2019-09-21 11:05:19.981,6,1,65.808914,-106,467660
2019-09-21 11:05:20.989,6,1,64.800681,-106,435892
2019-09-21 11:05:21.993,6,1,63.79542,-106,476562
2019-09-21 11:05:22.998,6,1,62.791239,-106,395040
2019-09-21 11:05:24.005,6,1,66.496975,-106,377018
2019-09-21 11:05:25.010,6,1,65.491739,-106,453491
2019-09-21 11:05:26.021,6,1,64.485738,-106,327807
2019-09-21 11:05:27.029,6,1,63.47416,-106,427070
2019-09-21 11:05:28.038,6,1,62.465682,-106,404076
2019-09-21 11:05:29.045,6,1,66.753863,-106,505158
2019-09-21 11:05:30.054,6,1,65.745483,-106,431354
2019-09-21 11:05:31.060,6,1,64.737993,-106,485117
2019-09-21 11:05:32.073,6,1,63.726648,-106.5,471491
2019-09-21 11:05:33.079,6,1,62.72001,-107,365040
2019-09-21 11:05:34.087,6,1,61.713124,-107,498478
2019-09-21 11:05:35.093,6,1,66.044994,-107,469442
2019-09-21 11:05:36.104,6,1,65.036727,-107,477432
2019-09-21 11:05:37.111,6,1,64.028339,-107,332894
2019-09-21 11:05:38.119,6,1,63.020333,-107,405419
2019-09-21 11:05:39.127,6,1,67.225819,-107,437352
2019-09-21 11:05:40.138,6,1,66.217001,-107,504117
2019-09-21 11:05:41.144,6,1,65.208247,-107,324001
2019-09-21 11:05:42.155,6,1,64.199342,-107,415577
2019-09-21 11:05:43.161,6,1,63.190619,-107,442659
2019-09-21 11:05:44.169,6,1,62.182352,-107,394677
2019-09-21 11:05:45.177,6,1,66.638166,-107,374063
2019-09-21 11:05:46.185,6,1,65.633127,-107,438710
2019-09-21 11:05:47.192,6,1,64.623257,-107,447205
2019-09-21 11:05:48.201,6,1,63.616812,-107,391614
2019-09-21 11:05:52.417,6,3,4.088966,-107,374418
2019-09-21 11:05:53.426,6,1,17.671025,-107,431000
2019-09-21 11:05:54.436,6,1,16.661701,-107,409378
2019-09-21 11:05:55.444,6,1,27.032189,-107,333360
2019-09-21 11:05:56.455,6,1,26.02131,-107,470587
2019-09-21 11:05:57.462,6,1,25.014429,-107,457892
2019-09-21 11:05:58.472,6,1,24.005004,-107,324120
2019-09-21 11:05:59.479,6,1,22.997172,-107,321292
2019-09-21 11:06:00.494,6,1,21.98299,-107,478422
2019-09-21 11:06:01.502,6,1,20.976704,-107,383042
2019-09-21 11:06:02.516,6,1,19.965555,-107,452322
2019-09-21 11:06:03.524,6,1,18.952707,-107,403026
2019-09-21 11:06:04.535,6,1,28.650521,-107,390045
2019-09-21 11:06:05.543,6,1,27.640044,-107,393359
2019-09-21 11:06:06.553,6,1,26.632768,-107,331740
2019-09-21 11:06:07.561,6,1,34.915802,-107,393466
2019-09-21 11:06:08.576,6,1,33.901618,-107,411899
2019-09-21 11:06:09.585,6,1,32.894559,-107,404964
2019-09-21 11:06:10.591,6,1,33.26834,-107,392372
2019-09-21 11:06:11.600,6,1,32.261547,-107,382366
2019-09-21 11:06:12.609,6,1,46.599446,-107,488506
2019-09-21 11:06:13.622,6,1,45.592389,-107,329924
2019-09-21 11:06:14.628,6,1,44.580412,-107,437549
2019-09-21 11:06:15.635,6,1,43.57493,-107,506182
2019-09-21 11:06:16.642,6,1,42.56648,-107,463830
2019-09-21 11:06:17.651,6,1,41.560386,-107,442170
2019-09-21 11:06:18.659,6,1,40.549475,-107,462391
2019-09-21 11:06:19.672,6,1,52.808377,-107,374036
2019-09-21 11:06:20.678,6,1,51.798609,-107,415991
2019-09-21 11:06:21.689,6,1,50.788986,-107,403747
2019-09-21 11:06:22.694,6,1,49.781709,-107,347834
2019-09-21 11:06:23.704,6,1,48.77351,-107,318640
2019-09-21 11:06:24.712,6,1,47.765264,-107,456700
2019-09-21 11:06:25.722,6,1,48.544123,-107,428618
2019-09-21 11:06:26.729,6,1,47.536111,-107,384710
2019-09-21 11:06:27.738,6,1,56.746427,-107,398121
2019-09-21 11:06:28.745,6,1,55.738993,-107,366276
2019-09-21 11:06:29.754,6,1,54.729344,-107,509776
2019-09-21 11:06:30.766,6,1,53.720562,-107,453901
2019-09-21 11:06:31.777,6,1,52.70652,-107,359376
2019-09-21 11:06:32.786,6,1,62.461148,-107,351528
2019-09-21 11:06:33.792,6,1,61.451829,-107,485764
2019-09-21 11:06:34.806,6,1,60.441498,-107,417909
2019-09-21 11:06:35.811,6,1,59.433314,-107,368858
2019-09-21 11:06:36.822,6,1,58.424396,-107,501388
2019-09-21 11:06:37.828,6,1,62.754093,-107,472589
2019-09-21 11:06:38.839,6,1,63.63946,-107,366462
2019-09-21 11:06:39.845,6,1,62.631316,-107,399035
2019-09-21 11:06:40.857,6,1,61.619484,-107,364098
2019-09-21 11:06:41.863,6,1,64.0583,-107,355322
2019-09-21 11:06:42.871,6,1,63.050598,-107,339344
2019-09-21 11:06:43.877,6,1,67.382388,-107,478889
2019-09-21 11:06:44.886,6,1,66.37729,-107,314218
2019-09-21 11:06:45.893,6,1,65.368096,-107,353537
2019-09-21 11:06:46.906,6,1,64.359821,-107,431828
2019-09-21 11:06:47.911,6,1,63.348461,-107,381421
2019-09-21 11:06:48.920,6,1,62.341926,-107,479036
2019-09-21 11:06:49.926,6,1,66.797128,-107,515501
2019-09-21 11:06:50.938,6,1,65.788155,-107,378616
2019-09-21 11:06:51.945,6,1,64.778232,-107,516950
2019-09-21 11:06:52.958,6,1,63.765342,-107,511010
2019-09-21 11:06:53.964,6,1,62.760183,-107,450726
2019-09-21 11:06:54.973,6,1,66.75594,-107,514084
2019-09-21 11:06:55.983,6,1,65.748466,-107,427644
2019-09-21 11:06:56.993,6,1,64.735728,-107,348482
2019-09-21 11:06:58.003,6,1,63.726126,-107,373131
2019-09-21 11:06:59.009,6,1,62.718451,-107,437772
2019-09-21 11:07:00.021,6,1,67.174736,-107,483529
2019-09-21 11:07:01.027,6,1,66.164389,-107,437291
2019-09-21 11:07:02.038,6,1,65.156513,-107,423850
2019-09-21 11:07:03.046,6,1,64.147244,-107,390445
2019-09-21 11:07:04.057,6,1,63.13502,-107,440155
2019-09-21 11:07:05.064,6,1,67.550254,-107,517972
2019-09-21 11:07:06.074,6,1,66.540047,-107,328495
2019-09-21 11:07:07.082,6,1,65.534151,-107,515775
2019-09-21 11:07:08.091,6,1,64.522665,-107,474583
2019-09-21 11:07:09.098,6,1,63.51686,-107,326335
2019-09-21 11:07:10.106,6,1,62.508264,-107,463471
2019-09-21 11:07:11.113,6,1,61.50185,-107,444940
2019-09-21 11:07:12.123,6,1,65.830913,-107,317129
2019-09-21 11:07:13.132,6,1,64.823281,-107,409352
2019-09-21 11:07:14.142,6,1,63.810864,-107,394933
2019-09-21 11:07:15.152,6,1,62.804401,-107,377117
2019-09-21 11:07:16.160,6,1,61.793407,-107,336878
2019-09-21 11:07:17.170,6,1,66.12467,-107,360657
2019-09-21 11:07:18.176,6,1,65.116246,-107,418902
2019-09-21 11:07:19.188,6,1,64.106177,-107,396347
2019-09-21 11:07:20.197,6,1,63.095789,-107,388523
2019-09-21 11:07:21.207,6,1,62.085427,-107,328258
2019-09-21 11:07:22.216,6,1,66.416085,-107,441761
2019-09-21 11:07:23.227,6,1,65.403912,-107,423566
2019-09-21 11:07:24.241,6,1,64.391184,-107,330882
2019-09-21 11:07:25.253,6,1,63.380826,-107,513984
2019-09-21 11:07:26.265,6,1,62.368493,-107,492647
2019-09-21 11:07:27.273,6,1,66.06983,-107,411389
2019-09-21 11:07:28.283,6,1,65.062458,-107,424588
2019-09-21 11:07:29.290,6,1,64.052865,-107,510011
2019-09-21 11:07:30.295,6,1,63.047499,-107,349263
2019-09-21 11:07:31.306,6,1,67.334931,-107,501465
2019-09-21 11:07:32.317,6,1,66.326376,-107,438058
2019-09-21 11:07:33.325,6,1,65.313864,-107,434935
2019-09-21 11:07:34.336,6,1,64.304198,-107,478844
2019-09-21 11:07:35.342,6,1,63.297949,-107,485015
2019-09-21 11:07:36.348,6,1,62.292367,-107,463553
2019-09-21 11:07:37.358,6,1,66.621029,-107,328727
2019-09-21 11:07:38.373,6,1,65.606674,-107,446944
2019-09-21 11:07:39.379,6,1,64.600074,-107,440183
2019-09-21 11:07:40.388,6,1,63.592125,-107,392594
2019-09-21 11:07:41.395,6,1,62.584215,-107,457050
2019-09-21 11:07:42.405,6,1,66.787689,-107,387733
2019-09-21 11:07:43.411,6,1,65.781785,-107,454340
2019-09-21 11:07:44.425,6,1,64.768245,-107,457212
2019-09-21 11:07:45.430,6,1,63.762558,-107,461220
2019-09-21 11:07:46.439,6,1,62.753563,-107,475087
2019-09-21 11:07:47.449,6,1,67.209751,-107,460786
2019-09-21 11:07:48.458,6,1,66.197434,-107,460973
2019-09-21 11:07:49.470,6,1,65.191702,-107,483541
2019-09-21 11:07:50.476,6,1,64.179604,-107,352172
2019-09-21 11:07:51.481,6,1,63.175036,-107,491054
2019-09-21 10:58:59.000,5,1,9.558213,-104,22208
2019-09-21 10:59:00.011,5,1,12.709431,-104,217916
2019-09-21 10:59:01.022,5,1,11.69755,-104,123532
2019-09-21 10:59:02.032,5,1,10.688668,-104,99936
2019-09-21 10:59:03.046,5,1,9.67878,-104,81892
2019-09-21 10:59:04.055,5,1,8.666214,-104,73564
2019-09-21 10:59:05.069,5,1,7.652271,-104,63848
2019-09-21 10:59:06.080,5,1,12.879691,-104,94384
2019-09-21 10:59:07.089,5,1,11.869087,-104,55520
2019-09-21 10:59:08.102,5,1,15.546795,-104,77728
2019-09-21 10:59:09.122,5,1,14.53707,-104,95772
2019-09-21 10:59:10.134,5,1,13.514385,-104,69400
2019-09-21 10:59:11.147,5,1,13.056185,-104,72176
2019-09-21 10:59:12.154,5,1,16.804138,-104,69400
2019-09-21 10:59:13.167,5,1,15.793612,-104,87444
2019-09-21 10:59:14.177,5,1,14.81219,-104,72176
2019-09-21 10:59:15.189,5,1,13.799057,-104,73564
2019-09-21 10:59:16.200,5,1,12.787972,-104,84668
2019-09-21 10:59:17.210,5,1,11.778191,-104,63848
2019-09-21 10:59:18.221,5,1,16.10552,-104,74952
2019-09-21 10:59:19.234,5,1,15.096964,-104,86056
2019-09-21 10:59:20.243,5,1,14.082734,-104,63848
2019-09-21 10:59:21.255,5,1,13.071374,-104,88832
2019-09-21 10:59:22.268,5,1,16.693373,-104,84668
2019-09-21 10:59:23.278,5,1,15.683323,-104,69400
2019-09-21 10:59:24.289,5,1,15.376523,-104,76340
2019-09-21 10:59:25.302,5,1,14.364957,-104,79116
2019-09-21 10:59:26.313,5,1,13.356205,-104,69400
2019-09-21 10:59:27.324,5,1,12.341801,-104,86056
2019-09-21 10:59:28.336,5,1,11.330792,-104,84668
2019-09-21 10:59:29.349,5,1,10.320828,-104,72176
2019-09-21 10:59:30.361,5,1,9.307279,-104,80504
2019-09-21 10:59:31.373,5,1,13.63136,-104,77728
2019-09-21 10:59:32.382,5,1,12.623852,-104,55520
2019-09-21 10:59:33.391,5,1,15.569304,-104,94384
2019-09-21 10:59:34.401,5,1,14.558512,-104,80504
2019-09-21 10:59:35.413,5,1,13.548184,-104,69400
2019-09-21 10:59:36.422,5,1,13.920616,-104,81892
2019-09-21 10:59:37.435,5,1,12.908329,-104,74952
2019-09-21 10:59:38.448,5,1,11.898626,-104,80504
2019-09-21 10:59:39.458,5,1,10.885629,-104,62460
2019-09-21 10:59:40.472,5,1,15.212795,-104,87444
2019-09-21 10:59:41.482,5,1,14.202516,-104,62460
2019-09-21 10:59:42.490,5,1,16.469595,-104,88832
2019-09-21 10:59:43.504,5,1,15.455977,-104,69400
2019-09-21 10:59:44.512,5,1,14.449304,-104,59684
2019-09-21 10:59:45.522,5,1,13.438758,-104,90220
2019-09-21 10:59:46.536,5,1,14.110361,-104,84668
